timestamp,ip,method,url,status,attack_type,user_agent
2025-05-22 00:49:05,192.168.210.183,GET,/,499,Remote File Inclusion (RFI),"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbo"
2025-05-22 00:49:07,192.168.210.183,GET,/,499,Remote File Inclusion (RFI),"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.0; +https://openai.com/gptbo"
2025-05-22 01:17:14,192.168.210.183,GET,/.env,200,Sensitive Data Exposure Probe,gobuster/3.6
2025-05-22 01:17:14,192.168.210.183,GET,/.git/HEAD,404,Sensitive Data Exposure Probe,gobuster/3.6
2025-05-22 01:17:14,192.168.210.183,GET,/.git/config,404,Sensitive Data Exposure Probe,gobuster/3.6
2025-05-22 01:17:15,192.168.210.183,GET,/.git/index,404,Sensitive Data Exposure Probe,gobuster/3.6
2025-05-22 01:17:15,192.168.210.183,GET,/.git/logs/,404,Sensitive Data Exposure Probe,gobuster/3.6
2025-05-22 01:17:15,192.168.210.183,GET,/.htaccess,200,Sensitive Data Exposure Probe,gobuster/3.6
2025-05-22 01:19:07,192.168.210.183,GET,/phpinfo.php,404,Sensitive Data Exposure Probe,gobuster/3.6
2025-05-22 01:20:30,192.168.210.183,GET,/.env,200,Sensitive Data Exposure Probe,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Sa"
2025-05-22 01:21:37,192.168.210.183,GET,/.htaccess,200,Sensitive Data Exposure Probe,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Sa"
2025-05-22 01:23:01,192.168.210.183,GET,/.git/config,404,Sensitive Data Exposure Probe,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Sa"
2025-05-22 01:23:06,192.168.210.183,GET,/.git/config,404,Sensitive Data Exposure Probe,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrom"
2025-05-22 01:23:07,192.168.210.183,GET,/.git/config,404,Sensitive Data Exposure Probe,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrom"
2025-05-22 01:23:08,192.168.210.183,GET,/.git/config,404,Sensitive Data Exposure Probe,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrom"
2025-05-22 01:37:35,192.168.210.183,GET,/public/xx.txt/.env,404,Sensitive Data Exposure Probe,gobuster/3.6
